TH,Class,Coverage,#Covered,#Total,Accuracy,#Correct
0.5,sport,0.9881889763779528,502,508,93.42629482071713,469
0.5,arts and culture,0.9775561097256857,392,401,74.74489795918367,293
0.5,science and technology,0.9628378378378378,285,296,82.45614035087719,235
0.6,all,0.946362767844957,6934,7327,84.64089991346985,5869
0.6,armed conflicts and attacks,0.9606339468302658,1879,1956,89.3560404470463,1679
0.6,politics and elections,0.9292168674698795,1234,1328,78.93030794165315,974
0.6,law and crime,0.9481605351170569,1134,1196,77.07231040564373,874
0.6,disasters and accidents,0.9605381165919282,1071,1115,94.11764705882354,1008
0.6,business and economy,0.9108159392789373,480,527,73.95833333333333,355
0.6,sport,0.9586614173228346,487,508,94.86652977412732,462
0.6,arts and culture,0.9351620947630923,375,401,76.53333333333333,287
0.6,science and technology,0.9256756756756757,274,296,83.94160583941606,230
0.7,all,0.9058277603384741,6637,7327,86.3944553262016,5734
0.7,armed conflicts and attacks,0.9335378323108384,1826,1956,90.19715224534502,1647
0.7,politics and elections,0.8825301204819277,1172,1328,80.88737201365188,948
0.7,law and crime,0.8879598662207357,1062,1196,79.94350282485875,849
0.7,disasters and accidents,0.9434977578475336,1052,1115,95.05703422053232,1000
0.7,business and economy,0.8444022770398482,445,527,76.17977528089888,339
0.7,sport,0.9448818897637795,480,508,95.625,459
0.7,arts and culture,0.8553615960099751,343,401,78.71720116618076,270
0.7,science and technology,0.8682432432432432,257,296,86.38132295719845,222
0.8,all,0.8616077521495837,6313,7327,88.02471091398701,5557
0.8,armed conflicts and attacks,0.9100204498977505,1780,1956,91.01123595505618,1620
0.8,politics and elections,0.8230421686746988,1093,1328,82.98261665141811,907
0.8,law and crime,0.8160535117056856,976,1196,82.06967213114754,801
0.8,disasters and accidents,0.9219730941704036,1028,1115,96.10894941634241,988
0.8,business and economy,0.7874762808349146,415,527,77.59036144578313,322
0.8,sport,0.9212598425196851,468,508,96.36752136752136,451
0.8,arts and culture,0.770573566084788,309,401,81.55339805825243,252
0.8,science and technology,0.8243243243243243,244,296,88.52459016393442,216
0.9,all,0.7992357035621673,5856,7327,90.43715846994536,5296
0.9,armed conflicts and attacks,0.8726993865030674,1707,1956,92.67721148213239,1582
0.9,politics and elections,0.7484939759036144,994,1328,85.71428571428571,852
0.9,law and crime,0.7182274247491639,859,1196,84.74970896391153,728
0.9,disasters and accidents,0.8923766816143498,995,1115,96.88442211055276,964
0.9,business and economy,0.6925996204933587,365,527,81.0958904109589,296
0.9,sport,0.8858267716535433,450,508,98.22222222222223,442
0.9,arts and culture,0.655860349127182,263,401,85.93155893536121,226
0.9,science and technology,0.7533783783783784,223,296,92.37668161434978,206
