TH,Class,Coverage,#Covered,#Total,Accuracy,#Correct
0.8,law and crime,0.8461538461538461,1012,1196,79.74308300395256,807
0.8,disasters and accidents,0.9309417040358744,1038,1115,93.64161849710983,972
0.8,business and economy,0.8519924098671727,449,527,86.41425389755011,388
0.8,sport,0.9232283464566929,469,508,97.22814498933901,456
0.8,arts and culture,0.7605985037406484,305,401,75.40983606557377,230
0.8,science and technology,0.8412162162162162,249,296,87.95180722891567,219
0.9,all,0.8307629316227652,6087,7327,88.87793658616724,5410
0.9,armed conflicts and attacks,0.9074642126789366,1775,1956,92.0,1633
0.9,politics and elections,0.7876506024096386,1046,1328,82.98279158699809,868
0.9,law and crime,0.7608695652173914,910,1196,81.75824175824175,744
0.9,disasters and accidents,0.8932735426008969,996,1115,94.97991967871486,946
0.9,business and economy,0.7703984819734345,406,527,88.66995073891626,360
0.9,sport,0.8976377952755905,456,508,97.36842105263158,444
0.9,arts and culture,0.6658354114713217,267,401,76.77902621722846,205
0.9,science and technology,0.7804054054054054,231,296,90.9090909090909,210
