TH,Class,Coverage,#Covered,#Total,Accuracy,#Correct
0.4,arts and culture,0.9875311720698254,396,401,68.93939393939394,273
0.4,science and technology,0.9797297297297297,290,296,74.13793103448276,215
0.5,all,0.9833492561757882,7205,7327,83.98334489937544,6051
0.5,armed conflicts and attacks,0.9913087934560327,1939,1956,87.20990201134606,1691
0.5,politics and elections,0.9879518072289156,1312,1328,82.16463414634147,1078
0.5,law and crime,0.9857859531772575,1179,1196,78.37150127226464,924
0.5,disasters and accidents,0.9910313901345291,1105,1115,92.66968325791855,1024
0.5,business and economy,0.9753320683111955,514,527,77.62645914396887,399
0.5,sport,0.9724409448818898,494,508,92.10526315789474,455
0.5,arts and culture,0.9551122194513716,383,401,70.23498694516971,269
0.5,science and technology,0.9425675675675675,279,296,75.62724014336918,211
0.6,all,0.9511396205814112,6969,7327,85.3350552446549,5947
0.6,armed conflicts and attacks,0.9713701431492843,1900,1956,87.89473684210526,1670
0.6,politics and elections,0.9518072289156626,1264,1328,83.46518987341773,1055
0.6,law and crime,0.9381270903010034,1122,1196,80.3030303030303,901
0.6,disasters and accidents,0.9730941704035875,1085,1115,93.73271889400921,1017
0.6,business and economy,0.9240986717267552,487,527,80.28747433264887,391
0.6,sport,0.9448818897637795,480,508,93.54166666666667,449
0.6,arts and culture,0.9152119700748129,367,401,71.38964577656675,262
0.6,science and technology,0.8918918918918919,264,296,76.51515151515152,202
0.7,all,0.9185205404667668,6730,7327,86.44873699851412,5818
0.7,armed conflicts and attacks,0.946319018404908,1851,1956,88.87088060507834,1645
0.7,politics and elections,0.9201807228915663,1222,1328,84.45171849427169,1032
0.7,law and crime,0.8954849498327759,1071,1196,81.23249299719888,870
0.7,disasters and accidents,0.957847533632287,1068,1115,94.19475655430712,1006
0.7,business and economy,0.8842504743833017,466,527,82.18884120171674,383
0.7,sport,0.9232283464566929,469,508,94.66950959488273,444
0.7,arts and culture,0.8329177057356608,334,401,72.75449101796407,243
0.7,science and technology,0.8412162162162162,249,296,78.3132530120482,195
0.8,all,0.8800327555616214,6448,7327,87.99627791563276,5674
0.8,armed conflicts and attacks,0.9141104294478528,1788,1956,90.1006711409396,1611
0.8,politics and elections,0.8810240963855421,1170,1328,86.06837606837607,1007
0.8,law and crime,0.8461538461538461,1012,1196,82.90513833992095,839
0.8,disasters and accidents,0.9390134529147982,1047,1115,95.12893982808023,996
0.8,business and economy,0.8500948766603416,448,527,83.25892857142857,373
0.8,sport,0.8799212598425197,447,508,96.42058165548099,431
0.8,arts and culture,0.7630922693266833,306,401,73.85620915032679,226
0.8,science and technology,0.777027027027027,230,296,83.04347826086956,191
0.9,all,0.8171147809471817,5987,7327,90.09520628027393,5394
0.9,armed conflicts and attacks,0.8696319018404908,1701,1956,91.65196942974721,1559
0.9,politics and elections,0.8162650602409639,1084,1328,88.00738007380073,954
0.9,law and crime,0.7625418060200669,912,1196,84.9780701754386,775
0.9,disasters and accidents,0.9067264573991032,1011,1115,96.53808110781405,976
0.9,business and economy,0.7722960151802657,407,527,85.5036855036855,348
0.9,sport,0.8149606299212598,414,508,97.82608695652173,405
0.9,arts and culture,0.6408977556109726,257,401,78.21011673151752,201
0.9,science and technology,0.6790540540540541,201,296,87.56218905472637,176
