TH,Class,Coverage,#Covered,#Total,Accuracy,#Correct
0.3,armed conflicts and attacks,0.9994887525562373,1955,1956,85.67774936061382,1675
0.3,politics and elections,1.0,1328,1328,81.70180722891567,1085
0.3,law and crime,1.0,1196,1196,76.75585284280936,918
0.3,disasters and accidents,1.0,1115,1115,92.91479820627802,1036
0.3,business and economy,1.0,527,527,73.24478178368122,386
0.3,sport,1.0,508,508,93.11023622047244,473
0.3,arts and culture,1.0,401,401,75.56109725685785,303
0.3,science and technology,1.0,296,296,77.02702702702703,228
0.4,all,0.9956325917838132,7295,7327,83.48183687457163,6090
0.4,armed conflicts and attacks,0.9964212678936605,1949,1956,85.83889173935351,1673
0.4,politics and elections,0.9969879518072289,1324,1328,81.72205438066466,1082
0.4,law and crime,0.9949832775919732,1190,1196,77.05882352941177,917
0.4,disasters and accidents,0.9973094170403587,1112,1115,92.98561151079137,1034
0.4,business and economy,0.9943074003795066,524,527,73.09160305343511,383
0.4,sport,0.9960629921259843,506,508,93.28063241106719,472
0.4,arts and culture,0.9850374064837906,395,401,76.20253164556962,301
0.4,science and technology,0.9966216216216216,295,296,77.28813559322033,228
0.5,all,0.9847140712433465,7215,7327,83.92238392238393,6055
0.5,armed conflicts and attacks,0.9913087934560327,1939,1956,86.12686952037133,1670
0.5,politics and elections,0.9856927710843374,1309,1328,82.04736440030558,1074
0.5,law and crime,0.9824414715719063,1175,1196,77.36170212765957,909
0.5,disasters and accidents,0.9901345291479821,1104,1115,93.3876811594203,1031
0.5,business and economy,0.9715370018975332,512,527,74.0234375,379
0.5,sport,0.9862204724409449,501,508,93.812375249501,470
0.5,arts and culture,0.9625935162094763,386,401,76.16580310880829,294
0.5,science and technology,0.9763513513513513,289,296,78.89273356401384,228
0.6,all,0.9527773986624812,6981,7327,85.2599914052428,5952
0.6,armed conflicts and attacks,0.9683026584867076,1894,1956,87.0116156282999,1648
0.6,politics and elections,0.9563253012048193,1270,1328,83.62204724409449,1062
0.6,law and crime,0.9406354515050167,1125,1196,78.22222222222223,880
0.6,disasters and accidents,0.9721973094170404,1084,1115,94.28044280442805,1022
0.6,business and economy,0.9278937381404174,489,527,76.07361963190183,372
0.6,sport,0.9665354330708661,491,508,94.90835030549898,466
0.6,arts and culture,0.9027431421446384,362,401,77.62430939226519,281
0.6,science and technology,0.8986486486486487,266,296,83.0827067669173,221
0.7,all,0.9193394295073017,6736,7327,86.50534441805226,5827
0.7,armed conflicts and attacks,0.9447852760736196,1848,1956,87.87878787878788,1624
0.7,politics and elections,0.9141566265060241,1214,1328,84.76112026359144,1029
0.7,law and crime,0.8929765886287625,1068,1196,79.8689138576779,853
0.7,disasters and accidents,0.95695067264574,1067,1115,95.12652296157451,1015
0.7,business and economy,0.8709677419354839,459,527,77.12418300653594,354
0.7,sport,0.9566929133858267,486,508,95.67901234567901,465
0.7,arts and culture,0.8478802992518704,340,401,80.29411764705883,273
0.7,science and technology,0.8581081081081081,254,296,84.25196850393701,214
0.8,all,0.8790773850143305,6441,7327,87.84350256171402,5658
0.8,armed conflicts and attacks,0.9192229038854806,1798,1956,89.04338153503893,1601
0.8,politics and elections,0.8712349397590361,1157,1328,86.17113223854797,997
0.8,law and crime,0.8336120401337793,997,1196,81.04312938816449,808
0.8,disasters and accidents,0.9372197309417041,1045,1115,95.69377990430623,1000
0.8,business and economy,0.8102466793168881,427,527,78.68852459016394,336
0.8,sport,0.9311023622047244,473,508,96.61733615221988,457
0.8,arts and culture,0.7630922693266833,306,401,83.33333333333333,255
0.8,science and technology,0.8040540540540541,238,296,85.71428571428571,204
0.9,all,0.820936263136345,6015,7327,89.59268495428097,5389
0.9,armed conflicts and attacks,0.8701431492842536,1702,1956,91.01057579318449,1549
0.9,politics and elections,0.8117469879518072,1078,1328,88.21892393320965,951
0.9,law and crime,0.7566889632107023,905,1196,82.43093922651934,746
0.9,disasters and accidents,0.9121076233183857,1017,1115,96.65683382497542,983
0.9,business and economy,0.715370018975332,377,527,81.43236074270557,307
0.9,sport,0.8937007874015748,454,508,97.13656387665198,441
0.9,arts and culture,0.6633416458852868,266,401,84.21052631578948,224
0.9,science and technology,0.7297297297297297,216,296,87.03703703703704,188
