TH,Class,Coverage,#Covered,#Total,Accuracy,#Correct
0.0,all,1.0,7327,7327,82.74873754606251,6063
0.0,armed conflicts and attacks,1.0,1956,1956,89.67280163599182,1754
0.0,politics and elections,1.0,1328,1328,80.42168674698796,1068
0.0,law and crime,1.0,1196,1196,68.89632107023411,824
0.0,disasters and accidents,1.0,1115,1115,93.99103139013452,1048
0.0,business and economy,1.0,527,527,80.45540796963947,424
0.0,sport,1.0,508,508,90.35433070866142,459
0.0,arts and culture,1.0,401,401,62.094763092269325,249
0.0,science and technology,1.0,296,296,80.06756756756756,237
0.1,all,1.0,7327,7327,82.81697829944042,6068
0.1,armed conflicts and attacks,1.0,1956,1956,89.7239263803681,1755
0.1,politics and elections,1.0,1328,1328,80.42168674698796,1068
0.1,law and crime,1.0,1196,1196,69.06354515050167,826
0.1,disasters and accidents,1.0,1115,1115,93.99103139013452,1048
0.1,business and economy,1.0,527,527,80.45540796963947,424
0.1,sport,1.0,508,508,90.35433070866142,459
0.1,arts and culture,1.0,401,401,62.34413965087282,250
0.1,science and technology,1.0,296,296,80.4054054054054,238
0.2,all,1.0,7327,7327,82.77603384741367,6065
0.2,armed conflicts and attacks,1.0,1956,1956,89.67280163599182,1754
0.2,politics and elections,1.0,1328,1328,80.49698795180723,1069
0.2,law and crime,1.0,1196,1196,68.9799331103679,825
0.2,disasters and accidents,1.0,1115,1115,93.99103139013452,1048
0.2,business and economy,1.0,527,527,80.45540796963947,424
0.2,sport,1.0,508,508,90.35433070866142,459
0.2,arts and culture,1.0,401,401,61.84538653366584,248
0.2,science and technology,1.0,296,296,80.4054054054054,238
0.3,all,0.9993175924662209,7322,7327,82.8052444687244,6063
0.3,armed conflicts and attacks,1.0,1956,1956,89.7239263803681,1755
0.3,politics and elections,0.9992469879518072,1327,1328,80.40693293142427,1067
0.3,law and crime,0.9991638795986622,1195,1196,68.8702928870293,823
0.3,disasters and accidents,0.9982062780269059,1113,1115,94.24977538185085,1049
0.3,business and economy,1.0,527,527,80.45540796963947,424
0.3,sport,1.0,508,508,90.35433070866142,459
0.3,arts and culture,0.9975062344139651,400,401,62.0,248
0.3,science and technology,1.0,296,296,80.4054054054054,238
0.4,all,0.99672444383786,7303,7327,83.04806244009312,6065
0.4,armed conflicts and attacks,0.9994887525562373,1955,1956,89.71867007672634,1754
0.4,politics and elections,0.9939759036144579,1320,1328,80.83333333333333,1067
0.4,law and crime,0.9933110367892977,1188,1196,69.36026936026936,824
0.4,disasters and accidents,0.9982062780269059,1113,1115,94.24977538185085,1049
0.4,business and economy,1.0,527,527,80.64516129032258,425
0.4,sport,1.0,508,508,90.35433070866142,459
0.4,arts and culture,0.9900249376558603,397,401,62.72040302267003,249
0.4,science and technology,0.9966216216216216,295,296,80.67796610169492,238
0.5,all,0.9840316637095674,7210,7327,83.74479889042996,6038
0.5,armed conflicts and attacks,0.9943762781186094,1945,1956,90.12853470437018,1753
0.5,politics and elections,0.9826807228915663,1305,1328,81.30268199233717,1061
0.5,law and crime,0.975752508361204,1167,1196,70.0942587832048,818
0.5,disasters and accidents,0.9883408071748879,1102,1115,94.73684210526316,1044
0.5,business and economy,0.9886148007590133,521,527,81.38195777351248,424
0.5,sport,0.9881889763779528,502,508,91.23505976095618,458
0.5,arts and culture,0.9576059850374065,384,401,63.802083333333336,245
0.5,science and technology,0.9594594594594594,284,296,82.74647887323944,235
0.6,all,0.9537327692097721,6988,7327,84.88838008013738,5932
0.6,armed conflicts and attacks,0.9749488752556237,1907,1956,91.03303618248557,1736
0.6,politics and elections,0.9563253012048193,1270,1328,82.51968503937007,1048
0.6,law and crime,0.9230769230769231,1104,1196,71.46739130434783,789
0.6,disasters and accidents,0.9704035874439462,1082,1115,95.19408502772643,1030
0.6,business and economy,0.9601518026565465,506,527,82.6086956521739,418
0.6,sport,0.9645669291338582,490,508,92.44897959183673,453
0.6,arts and culture,0.8877805486284289,356,401,64.88764044943821,231
0.6,science and technology,0.9222972972972973,273,296,83.15018315018315,227
0.7,all,0.9222055411491743,6757,7327,86.1624981500666,5822
0.7,armed conflicts and attacks,0.9555214723926381,1869,1956,91.92081326912788,1718
0.7,politics and elections,0.9096385542168675,1208,1328,84.3543046357616,1019
0.7,law and crime,0.882943143812709,1056,1196,72.44318181818181,765
0.7,disasters and accidents,0.9596412556053812,1070,1115,95.32710280373831,1020
0.7,business and economy,0.920303605313093,485,527,84.5360824742268,410
0.7,sport,0.9468503937007874,481,508,93.76299376299376,451
0.7,arts and culture,0.8054862842892768,323,401,66.87306501547988,216
0.7,science and technology,0.8952702702702703,265,296,84.15094339622641,223
0.8,all,0.881261089122424,6457,7327,87.82716431779464,5671
0.8,armed conflicts and attacks,0.9274028629856851,1814,1956,93.2194046306505,1691
0.8,politics and elections,0.8659638554216867,1150,1328,86.08695652173913,990
0.8,law and crime,0.8076923076923077,966,1196,74.12008281573499,716
0.8,disasters and accidents,0.9417040358744395,1050,1115,96.19047619047619,1010
0.8,business and economy,0.8747628083491461,461,527,86.55097613882863,399
0.8,sport,0.9330708661417323,474,508,94.51476793248945,448
0.8,arts and culture,0.7206982543640897,289,401,69.55017301038062,201
0.8,science and technology,0.8547297297297297,253,296,85.37549407114625,216
0.9,all,0.8274873754606251,6063,7327,89.74105228434769,5441
0.9,armed conflicts and attacks,0.8967280163599182,1754,1956,94.4127708095781,1656
0.9,politics and elections,0.8102409638554217,1076,1328,87.9182156133829,946
0.9,law and crime,0.7224080267558528,864,1196,76.38888888888889,660
0.9,disasters and accidents,0.9103139013452914,1015,1115,97.33990147783251,988
0.9,business and economy,0.8045540796963947,424,527,88.20754716981132,374
0.9,sport,0.9035433070866141,459,508,95.64270152505446,439
0.9,arts and culture,0.5960099750623441,239,401,72.38493723849372,173
0.9,science and technology,0.7837837837837838,232,296,88.36206896551724,205
